Sl.Num,ProductName,nd,AgeGroup,Gender,Sentiment,,,,,,
404,Stone Gems Gallery 1.30 Carat Fine Quality Moissanite(Diamond) By Lab Certified,https://www.amazon.in/Stone-Gems-Gallery-Moissanite-Certified/dp/B07RR9JHYX/ref=lp_4330651031_1_14?s=jewelry&ie=UTF8&qid=1601787981&sr=1-14,"1,2,3,4,5,6,7",0,"3,4",,,,,,
405,Jewelry Box,https://www.amazon.in/Jewelry-Box-Organizer-Necklace-Bracelet/dp/B013GWZXEG/ref=sr_1_8?dchild=1&qid=1601788042&s=jewelry&sr=1-8,"1,2,3,4,5,6,7",0,"3,4",,,,,,
406,Malabar Gold & Diamonds 22k (916) 8 gm Yellow Gold Coin,https://www.amazon.in/Malabar-Gold-Diamonds-Yellow-Coin/dp/B07BSPW4BF/ref=sr_1_1?dchild=1&pf_rd_i=2908910031&pf_rd_m=A1K21FY43GMZF8&pf_rd_p=f38f597a-e64e-430f-8cf1-0fc727192c56&pf_rd_r=67YK32JPRV4ZSES7891V&pf_rd_s=merchandised-search-7&pf_rd_t=101&qid=1601787908&refinements=p_n_feature_five_browse-bin%3A10972859031%7C10972860031&s=jewelry&sr=1-1,"1,2,3,4,5,6,7","1,0","3,4",,,,,,
407,Men White Slim Fit Solid Formal Shirt,https://www.myntra.com/shirts/hancock/hancock-men-white-slim-fit-solid-formal-shirt/1830428/buy,"1,2,3,4,5,6,7",1,"3,4",,,,,,
408,Men Black & Grey Colourblocked Hooded Sweatshirt,https://www.myntra.com/sweatshirts/campus-sutra/campus-sutra-men-black--grey-colourblocked-hooded-sweatshirt/10381447/buy,"1,2,3",1,"3,4",,,,,,
409,Blue & Grey Sweater,https://www.myntra.com/sweaters/invictus/invictus-blue--grey-sweater/915616/buy,"1,2,3,4,5,6,7",1,"3,4",,,,,,
410,Men Black Solid Denim Jacket,https://www.myntra.com/jackets/highlander/highlander-men-black-solid-denim-jacket/10144519/buy,"1,2,3",1,"3,4",,,,,,
411,Men Navy Blue Hooded Poncho Rain Jacket,https://www.myntra.com/rain-jacket/wildcraft/wildcraft-men-navy-blue-hooded-poncho-rain-jacket/9373749/buy,"1,2,3,4,5,6,7",1,"3,4",,,,,,
412,Men Navy Blue Solid Regular Fit Single-Breasted Casual Blazer,https://www.myntra.com/blazers/jack--jones/jack--jones-men-navy-blue-solid-regular-fit-single-breasted-casual-blazer/8921499/buy,"1,2,3,4,5,6,7",1,"3,4",,,,,,
413,Men Grey Wool-Blend Coat,https://www.myntra.com/coats/hm/hm-men-grey-wool-blend-coat/11494608/buy,"1,2,3,4,5,6,7",1,"3,4",,,,,,
414,Men Blue Solid Skinny-Fit Formal Suit,https://www.myntra.com/suits/v-dot/v-dot-men-blue-solid-skinny-fit-single-breasted-formal-suit/11616954/buy,"1,2,3,4,5,6,7",1,"3,4",,,,,,
415,Men Black Solid Straight Kurta,https://www.myntra.com/kurtas/see-designs/see-designs-men-black-solid-straight-kurta/10493024/buy,"1,2,3,4,5,6,7",1,"3,4",,,,,,
416,Pistachio Green Sherwani Set,https://www.manyavar.com/pistachio-green-sherwani-set-odes768-327,"1,2,3,4,5",1,"3,4",,,,,,
417,Elegant Pink Indo-western set,https://www.manyavar.com/Elegant-Pink-Indo-western-set-IDES844-325,"1,2,3,4,5",1,"3,4",,,,,,
418,Elegant Black waistcoat,https://www.manyavar.com/Elegant-Black-waistcoat-WCOS012-310,"1,2,3,4,5",1,"3,4",,,,,,
419,Classy Men's Pyjama,https://www.manyavar.com/Classy-Mens-Pyjama-PENCILP501-304,"1,2,3,4,5",1,"3,4",,,,,,
420,Maroon Dhoti for your wardrobe,https://www.manyavar.com/Maroon-Dhoti-for-your-wardrobe-DHOTI010-307,"1,2,3,4,5",1,"3,4",,,,,,
421,Fashionable Fawn Juti,https://www.manyavar.com/Fashionable-Fawn-Juti-SHODE006-304,"1,2,3,4,5",1,"3,4",,,,,,
422,Fitbit Charge 3 Fitness Activity Tracker,https://www.amazon.in/gp/product/B07HPKWGJH/ref=s9_acss_bw_cg_INPCAc_8a1_w?pf_rd_m=A1K21FY43GMZF8&pf_rd_s=merchandised-search-1&pf_rd_r=68AYC71RYMADMASJK905&pf_rd_t=101&pf_rd_p=ae682d8e-1f4c-428c-9295-232b330de6a3&pf_rd_i=4730577031,"1,2,3,4,5","1,0","3,4",,,,,,
423,Mi Band 3,https://www.amazon.in/Mi-Band-3-Black/dp/B08BMFJSY1?ref_=Oct_s9_apbd_omwf_hd_bw_b5A91BX&pf_rd_r=Y6ACSH3839MNTPJ9C4WV&pf_rd_p=e5139ffb-ac14-5f28-980a-7e2467821f80&pf_rd_s=merchandised-search-11&pf_rd_t=BROWSE&pf_rd_i=4730577031,"1,2,3,4,5","1,0","3,4",,,,,,
424,Beautiful Green Brooch,https://www.manyavar.com/Beautiful-Green-Brooch-ASCE080,"1,2,3,4,5",1,"3,4",,,,,,
425,Pocket Square,https://www.manyavar.com/Pocket-Square-SQUR001-329,"1,2,3,4,5",1,"3,4",,,,,,
426,Elegant Fawn Safa,https://www.manyavar.com/Elegant-Fawn--Safa-MSAFA110-304,"1,2,3,4",1,"3,4",,,,,,
427,Pearl White Mala,https://www.manyavar.com/Pearl-White-Mala-MALA072-302,"1,2,3,4,5",1,"3,4",,,,,,
428,Fancy Red Colored Bandanna,https://www.manyavar.com/Fancy-Red-Colored-Bandanna-BDDES119-329,"1,2,3,4,5",1,"3,4",,,,,,
429,Glossy Cream Pink Gown,https://www.manyavar.com/Glossy-Cream-Pink-Gown-GA7351-402414,"1,2,3,4,5",0,"3,4",,,,,,
430,Subtle Beige colored Patiala,https://www.manyavar.com/subtle-beige-colored-patiala-patiala15-349,"1,2,3,4,5",1,"3,4",,,,,,
431,Men Navy Blue Slim Fit Striped Formal Trousers,https://www.myntra.com/trousers/richard-parker-by-pantaloons/richard-parker-by-pantaloons-men-navy-blue-slim-fit-striped-formal-trousers/12475618/buy,"1,2,3,4,5",1,"3,4",,,,,,
432,Men Black Colourblocked Slim Fit Regular Shorts,https://www.myntra.com/shorts/maniac/maniac-men-black-colourblocked-slim-fit-regular-shorts/11399206/buy,"1,2,3,4,5",1,"3,4",,,,,,
433,Black Slim Fit Track Pants,https://www.myntra.com/track-pants/hubberholme/hubberholme-black-slim-fit-track-pants/1757669/buy,"1,2,3,4,5",1,"3,4",,,,,,
434,Men Navy Blue Printed Boxers I663-008-Pr-Xxl,https://www.myntra.com/boxers/us-polo-assn/us-polo-assn-men-navy-blue-printed-boxers-i663-008-pr-xxl/9167247/buy,"1,2,3,4,5",1,"3,4",,,,,,
435,Men Solid Pack Of Two Pure Cotton Innerwear Vests,https://www.myntra.com/innerwear-vests/levis/levis-men-solid-pack-of-two-pure-cotton-innerwear-vests-vt-100ca-2pk-style-012-410/9270937/buy,"1,2,3,4,5",1,"3,4",,,,,,
436,Black Solid Thermal Sets,https://www.myntra.com/thermal-set/dollar-ultra/dollar-ultra-men-pack-of-2-black-solid-thermal-sets/12329360/buy,"1,2,3,4,5",1,"3,4",,,,,,
437,Men Brown Derbys,https://www.myntra.com/casual-shoes/el-paso/el-paso-men-brown-derbys/9249461/buy,"1,2,3,4,5",1,"3,4",,,,,,
438,High-Top Trekking Shoes,https://www.myntra.com/sports-shoes/eego-italy/eego-italy-men-black-leather-high-top-trekking-shoes/7741225/buy,"1,2,3,4,5",1,"3,4",,,,,,
439,Men Black Solid Leather Formal Slip-Ons,https://www.myntra.com/formal-shoes/red-tape/red-tape-men-black-solid-leather-formal-slip-ons/11337328/buy,"1,2,3,4,5",1,"3,4",,,,,,
440,White Sneakers,https://www.myntra.com/casual-shoes/highlander/highlander-men-white-sneakers/11097178/buy,"1,2,3,4,5","1,0","3,4",,,,,,
441,Men Blue Trail-X 550 Sports Sandals,https://www.myntra.com/sports-sandals/wildcraft/wildcraft-men-blue-trail-x-550-sports-sandals/12061100/buy,"1,2,3,4,5",1,"3,4",,,,,,
442,Unisex Red Flip Flops,https://www.myntra.com/flip-flops/puma/puma-unisex-red-flip-flops/11334764/buy,"1,2,3,4,5","1,0","3,4",,,,,,
443,Men Ankle length Pack of 3 Socks,https://www.myntra.com/socks/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-ankle-length-pack-of-3-socks/2510309/buy,"1,2,3,4,5",1,"3,4",,,,,,
444,Unisex Tea Tree Skin Clearing Face Wash 250 ml,https://www.myntra.com/face-wash-and-cleanser/the-body-shop/the-body-shop-unisex-tea-tree-skin-clearing-face-wash-250-ml/1777425/buy,"1,2,3,4,5",1,"3,4",,,,,,
445,Sustainable Unisex Naked & Raw Tan Removal Coffee Body Scrub,https://www.myntra.com/body-wash-and-scrub/mcaffeine/mcaffeine-sustainable-unisex-naked--raw-tan-removal-coffee-body-scrub-100-g/10901940/buy,"1,2,3,4,5",1,"3,4",,,,,,
446,Pore Tightening Toner with Himalayan Waters - Bio Cucumber 120 ml,https://www.myntra.com/toner/biotique/biotique-pore-tightening-toner-with-himalayan-waters---bio-cucumber-120-ml/1919958/buy,"1,2,3,4,5",1,"3,4",,,,,,
447,L'Oreal Professionnel Unisex Xtenso Care Masque 196 g,https://www.myntra.com/hair-cream-and-mask/loreal-professionnel/loreal-professionnel-unisex-xtenso-care-masque-196-g/9925555/buy,"1,2,3,4,5",1,"3,4",,,,,,
448,Men Navy Blue Analogue Watch,https://www.myntra.com/watches/tommy-hilfiger/tommy-hilfiger-men-navy-blue-analogue-watch-th1791661/11143668/buy,"1,2,3,4,5",1,"3,4",,,,,,
449,Sports52 Wear Black Tracksuit,https://www.myntra.com/tracksuits/sports52-wear/sports52-wear-black-tracksuit/1651410/buy,"1,2,3,4,5",1,"3,4",,,,,,
450,Men Grey Melange Printed Lifestyle Sweatshirt,https://www.myntra.com/sweatshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-melange-printed-lifestyle-sweatshirt/11953500/buy,"1,2,3,4,5",1,"3,4",,,,,,
451,Unisex Black 2.0 Gymsack cum Duffel Bag,https://www.myntra.com/duffel-bag/reebok/reebok-unisex-black-20-gymsack-cum-duffel-bag/10732108/buy,"1,2,3,4,5","1,0","3,4",,,,,,
452,Unisex Blue Fitness Band ID101HR,https://www.myntra.com/fitness-bands/enhance/enhance-unisex-blue-fitness-band-id101hr/1934733/buy,"1,2,3,4,5","1,0","3,4",,,,,,
453,Men Brown Solid Leather Belt,https://www.myntra.com/belts/teakwood-leathers/teakwood-leathers-men-brown-solid-leather-belt/7249594/buy,"1,2,3,4,5",1,"3,4",,,,,,
454,Men Classic Black Eau De Toilette 100ml,https://www.myntra.com/perfume-and-body-mist/jaguar/jaguar-men-classic-black-eau-de-toilette-100ml/43113/buy,"1,2,3,4,5",1,"3,4",,,,,,
455,Fijian Water Lotus Fragrance Body Mist,https://www.myntra.com/body-mist/the-body-shop/the-body-shop-fijian-water-lotus-fragrance-body-mist/2380756/buy,"1,2,3,4,5",1,"3,4",,,,,,
456,Navy Blue & Silver-Plated Square Cufflinks,https://www.myntra.com/cufflinks/calvadoss/calvadoss-navy-blue--silver-plated-square-cufflinks/10927846/buy,"1,2,3,4,5",1,"3,4",,,,,,
457,Navy Blue Polka Dot Printed Broad Tie,https://www.myntra.com/ties/max/max-navy-blue-polka-dot-printed-broad-tie/12633514/buy,"1,2,3,4,5",1,"3,4",,,,,,
458,Cotton Premium Collection Handkerchiefs,https://www.amazon.in/cartupTM-Cotton-Premium-Collection-Handkerchiefs/dp/B07547P5Z4/ref=sr_1_1_sspa?dchild=1&keywords=hankerchief&qid=1601817544&sr=8-1-spons&psc=1&smid=A1HV1LYVDKYVI0&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExVlFIOFJPQ1IxQ0ZPJmVuY3J5cHRlZElkPUExMDMyMDYwMVpVQk5TSzhMMUtJRSZlbmNyeXB0ZWRBZElkPUEwMDM3Nzk3MlAzV1VDMDRHQVNSRiZ3aWRnZXROYW1lPXNwX2F0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"1,2,3,4,5",1,"3,4",,,,,,
459,Men Navy Blue Braces,https://www.myntra.com/suspenders/hm/hm-men-navy-blue-braces/10488500/buy,"1,2,3,4,5",1,"3,4",,,,,,
460,Men Black Ribbed Scarf,https://www.myntra.com/scarves/hm/hm-men-black-ribbed-scarf/10910656/buy,"1,2,3,4,5",1,"3,4",,,,,,
461,Unisex Navy Blue Solid Water-Repellent & Washable Hand Gloves,https://www.myntra.com/gloves/swiss-military/swiss-military-unisex-navy-blue-solid-water-repellent--washable-hand-gloves/12319950/buy,"1,2,3,4,5",1,"3,4",,,,,,
462,Men Rust Brown & Black Colourblocked Woollen Muffler,https://www.myntra.com/mufflers/fabseasons/fabseasons-men-rust-brown--black-colourblocked-woollen-muffler/7576896/buy,"1,2,3,4,5",1,"3,4",,,,,,
463,Men Navy Blue & White Woven Design Stole,https://www.myntra.com/stoles/anekaant/anekaant-men-navy-blue--white-woven-design-stole/12546060/buy,"1,2,3,4,5",1,"3,4",,,,,,
464,"Foldable Ear Muffs/Warmer for Girls & Women for protection from Cold, Ideal Head",https://www.amazon.in/FabSeasons-Outdoor-Accessory-Foldable-protection/dp/B078HXYF47/ref=sr_1_3_sspa?dchild=1&keywords=ear+muffs&qid=1601817799&sr=8-3-spons&psc=1&smid=AXAZBYD41UTUG&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzVjBMN1dGVVU4QzY1JmVuY3J5cHRlZElkPUEwNzIyNDc1RVNKUEVBUTBSTjZSJmVuY3J5cHRlZEFkSWQ9QTEwMzY5NjcyWFVGUjNBUDhIRzIxJndpZGdldE5hbWU9c3BfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,"1,2,3,4,5",0,"3,4,5,0,1",,,,,,
465,Unisex Orange Printed Mobile & Tablet Pop Holder,https://www.myntra.com/mobile-accessories/chumbak/chumbak-unisex-orange-printed-mobile--tablet-pop-holder/9697075/buy,"1,2,3,4,5","1,0","3,4,5,1",,,,,,
466,Women Red Solid Mobile Pouch,https://www.myntra.com/mobile-pouch/dressberry/dressberry-women-red-solid-mobile-pouch/10521162/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
467,Unisex White & Black Printed Open Face Helmet,https://www.myntra.com/helmets/royal-enfield/royal-enfield-unisex-white--black-printed-open-face-helmet/2242816/buy,"1,2,3,4,5",1,"3,4,5,1",,,,,,
468,Floral Print Straight Cotton Kurta,https://www.myntra.com/kurtas/ahika/ahika-floral-print-straight-cotton-kurta-with-keyhole-neck/10808284/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
469,Muted Hazelnut Geometric Yoke Kurta Set,https://www.myntra.com/kurta-sets/indo-era/indo-era-muted-hazelnut-geometric-yoke-kurta-set/8969717/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
470,Blue & White Printed Tunic,https://www.myntra.com/tunics/nayo/nayo-blue--white-printed-tunic/7536024/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
471,Women Black Embroidered A-Line Kurti,https://www.myntra.com/kurtis/libas/libas-women-black-embroidered-a-line-kurti/7320165/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
472,Women Black & Golden Block Print Maxi Dress,https://www.myntra.com/dresses/libas/libas-women-black--golden-block-print-maxi-dress/7719007/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
473,Women Sea Green & Off-White Printed Culotte Jumpsuit,https://www.myntra.com/jumpsuit/juniper/juniper-women-sea-green--off-white-printed-culotte-jumpsuit/12179982/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
474,Women Blue & Maroon Checked Dungarees,https://www.myntra.com/dungarees/aks/aks-women-blue--maroon-checked-dungarees/9269557/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
475,Women Coral & Orange Printed Flared Palazzos,https://www.myntra.com/palazzos/vishudh/vishudh-women-coral--orange-printed-flared-palazzos/10074637/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
476,Women Red Solid Slim Fit Leggings,https://www.myntra.com/leggings/rangmanch-by-pantaloons/rangmanch-by-pantaloons-women-red-solid-slim-fit-leggings/8473957/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
477,Women Maroon Solid Chanderi Flared Maxi Skirt,https://www.myntra.com/skirts/vastraa-fusion/vastraa-fusion-women-maroon-solid-chanderi-flared-maxi-skirt/11665644/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
478,Black Relaxed Fit Solid Salwar,https://www.myntra.com/salwar/go-colors/go-colors-black-relaxed-fit-solid-salwar/4891850/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
479,Women Black Patiala Pants,https://www.myntra.com/patiala/bitterlime/bitterlime-women-black-patiala-pants/515931/buy,"1,2,3,4,5",0,"3,4,5,1",,,,,,
480,Rangmanch by Pantaloons Women Green Solid Churidar,https://www.myntra.com/churidar/rangmanch-by-pantaloons/rangmanch-by-pantaloons-women-green-solid-churidar/8474251/buy,"1,2,3,4,5",0,"3,4",,,,,,
481,Off-White & Turquoise Blue Pure Silk Woven Design Kanjeevaram Saree,https://www.myntra.com/sarees/shaily/shaily-off-white--turquoise-blue-pure-silk-woven-design-kanjeevaram-saree/7234284/buy,"1,2,3,4,5",0,"3,4",,,,,,
482,Blue & White Pure Cotton Unstitched Dress Material,https://www.myntra.com/dress-material/divastri/divastri-blue--white-pure-cotton-unstitched-dress-material/11426022/buy,"1,2,3,4,5",0,"3,4",,,,,,
483,Teal Blue & Pink Solid Unstitched Lehenga & Blouse with Dupatta,https://www.myntra.com/lehenga-choli/satrani/satrani-teal-blue--pink-solid-unstitched-lehenga--blouse-with-dupatta/11671590/buy,"1,2,3,4,5",0,"3,4",,,,,,
484,Yellow & Red Striped Dupatta,https://www.myntra.com/dupatta/shingora/shingora-yellow--red-striped-dupatta/12457264/buy,"1,2,3,4,5",0,"3,4",,,,,,
485,Women Navy Blue & Red Woven Design Shawl,https://www.myntra.com/shawl/hk-colours-of-fashion/hk-colours-of-fashion-women-navy-blue--red-woven-design-shawl/10891140/buy,"1,2,3,4,5",0,"3,4",,,,,,
486,Women Brown & Yellow Self Design Crop Tailored Jacket,https://www.myntra.com/jackets/max/max-women-brown--yellow-self-design-crop-tailored-jacket/12619230/buy,"1,2,3,4,5",0,"3,4",,,,,,
487,Pink Block Print Waistcoat,https://www.myntra.com/waistcoat/bitterlime/bitterlime-pink-block-print-waistcoat/2311574/buy,"1,2,3,4,5",0,"3,4",,,,,,
488,New York The Nudes Eyeshadow Palette,https://www.myntra.com/eyeshadow/maybelline/maybelline-new-york-the-nudes-eyeshadow-palette---blush-9g/10849124/buy,"1,2,3,4,5",0,"3,4",,,,,,
489,Unisex Red Large Trolley Bag,https://www.myntra.com/trolley-bag/united-colors-of-benetton/united-colors-of-benetton-unisex-red-large-trolley-bag/7409892/buy,"1,2,3,4,5","1,0","3,4",,,,,,
490,Women Heated Straightening Brush,https://www.myntra.com/hair-appliance/philips/philips-women-heated-straightening-brush-with-thermo-protect-technology-bhh88010/10244851/buy,"1,2,3,4,5",0,"3,4",,,,,,
491,Unisex Skin Illuminate Vitamin C Face Serum,https://www.myntra.com/face-serum-and-gel/mamaearth/mamaearth-sustainable-unisex-skin-illuminate-vitamin-c-face-serum-30-g/11265058/buy,"1,2,3,4,5","1,0","3,4",,,,,,
492,New York The Colossal Liner,https://www.myntra.com/kajal-and-eyeliner/maybelline/maybelline-new-york-the-colossal-liner---black-12g/620420/buy,"1,2,3,4,5",0,"3,4",,,,,,
493,Red & Off-White Gold-Plated Stone Studded & Beaded Temple Kamarbandh,https://www.myntra.com/saree-accessories/jewels-gehna/jewels-gehna-red--off-white-gold-plated-stone-studded--beaded-temple-kamarbandh/12103686/buy,"1,2,3,4,5",0,"3,4",,,,,,
494,Incolor Exposed Highlighter Blusher,https://www.myntra.com/highlighter-and-blush/incolor/incolor-exposed-highlighter-blusher--02-9g/12494912/buy,"1,2,3,4,5",0,"3,4",,,,,,
495,Unisex Organic Hair Color Kit,https://www.myntra.com/hair-colour/kama-ayurveda/kama-ayurveda-sustainable-unisex-organic-hair-color-kit/10611236/buy,"1,2,3,4,5","1,0","3,4",,,,,,
496,Teal Blue Solid Large Trolley Duffel Bag,https://www.myntra.com/duffel-bag/american-tourister/american-tourister-teal-blue-solid-large-trolley-duffel-bag/9062787/buy,"1,2,3,4,5",0,"3,4",,,,,,
497,NaturStudio All-Day-Wear Kohl Kajal with Sharpner 1.2 g,https://www.myntra.com/kajal-and-eyeliner/plum/plum-naturstudio-all-day-wear-kohl-kajal-with-sharpner-12-g/1460753/buy,"1,2,3,4,5",0,"3,4",,,,,,
498,Bronzing Powder,https://www.myntra.com/highlighter-and-blush/bobbi-brown/bobbi-brown-bronzing-powder---golden-light-8g/9588353/buy,"1,2,3,4,5",0,"3,4",,,,,,
499,Pack Of 6 Intense Longwear Eye Pencils,https://www.myntra.com/kajal-and-eyeliner/incolor/incolor-pack-of-6-intense-longwear-eye-pencils/12015220/buy,"1,2,3,4,5",0,"3,4",,,,,,
500,Incolor Long Lasting Gel Eyeliner,https://www.myntra.com/kajal-and-eyeliner/incolor/incolor-long-lasting-gel-eyeliner---black-5g/12346958/buy,"1,2,3,4,5",0,"3,4",,,,,,
501,Sustainable Safe Sun UV Screen Matte Gel Sunscreen,https://www.myntra.com/sunscreen/lotus-herbals/lotus-herbals-sustainable-safe-sun-uv-screen-matte-gel-sunscreen-with-spf-50-100-gm/533235/buy,"1,2,3,4,5",0,"3,4",,,,,,
502,Makeup Brushes,https://www.myntra.com/makeup-brushes/foolzy/foolzy-set-of-10-makeup-brushes/2167050/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
503,Brown Brow Essentials Crayon cocoa Eyebrow Enhancer,https://www.myntra.com/eyebrow-enhancer/daily-life-forever52/daily-life-forever52-brown-brow-essentials-crayon-cocoa-eyebrow-enhancer-2g/11761602/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
504,Women Blue Solid Laptop Bag,https://www.myntra.com/laptop-bag/allen-solly/allen-solly-women-blue-solid-laptop-bag/11244432/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
505,Gold-Plated Handcrafted Kundan Stone-Studded Maang Tikka,https://www.myntra.com/head-jewellery/accessher/accessher-gold-plated-handcrafted-kundan-stone-studded-maang-tikka/8734241/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
506,Black Hairband,https://www.myntra.com/hair-accessory/buckleup/buckleup-black-hairband/12509696/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
507,Grey & Black Powerful Electric Handheld Full Body Massage,https://www.myntra.com/massager/lifelong/lifelong-grey--black-powerful-electric-handheld-full-body-massager-llm171/12078460/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
508,Magenta & Green Gold-Plated Stone-Studded Hair Bun Pin,https://www.myntra.com/hair-accessory/priyaasi/priyaasi-magenta--green-gold-plated-stone-studded-hair-bun-pin/10604416/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
509,Women Teal Blue Longline Solid Open Front Winter Shrug,https://www.myntra.com/shrug/sassafras/sassafras-women-teal-blue-longline-solid-open-front-winter-shrug/10856346/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
510,Women Grey Knitted Jumper,https://www.myntra.com/sweaters/hm/hm-women-grey-knitted-jumper/12507906/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
511,Women Brown Solid Parka,https://www.myntra.com/jackets/chemistry/chemistry-women-brown-solid-parka/5709433/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
512,Women Beige Solid Longline Overcoat,https://www.myntra.com/coats/athena/athena-women-beige-solid-longline-overcoat/7687198/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
513,Women Mustard Yellow Solid Single-Breasted Blazer,https://www.myntra.com/blazers/sassafras/sassafras-women-mustard-yellow-solid-single-breasted-blazer/2196416/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
514,Women Cream-Coloured Solid Suede Heels,https://www.myntra.com/heels/shoetopia/shoetopia-women-cream-coloured-solid-suede-heels/12224568/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
515,Women Black Thigh Boots,https://www.myntra.com/casual-shoes/hm/hm-women-black-thigh-boots/12388214/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
516,Unisex White SB Charge Canvas Skateboarding Shoes,https://www.myntra.com/sports-shoes/nike/nike-unisex-white-sb-charge-canvas-skateboarding-shoes/11652354/buy,"1,2,3,4,5,6","1,0","3,4",,,,,,
517,Women Blue & Black Solid Swimsuit,https://www.myntra.com/swimwear/n-gal/n-gal-women-blue--black-solid-swimsuit/5646792/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
518,Women Grey Printed Night suit,https://www.myntra.com/night-suits/masha/masha-women-grey-printed-night-suit/11966630/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
519,Women Grey Striped Thermal Set,https://www.myntra.com/thermal-set/dollar-ultra/dollar-ultra-women-grey-striped-thermal-set/11218566/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
520,Real Nature Pomegranate Face Mask,https://www.myntra.com/mask-and-peel/the-face-shop/the-face-shop-real-nature-pomegranate-face-mask-20-g/2484863/buy,"1,2,3,4,5,6",0,"3,4",,,,,,
521,Maybelline New York Fit Me Compact Powder,https://www.nykaa.com/maybelline-new-york-fit-me-compact/p/560627?categoryId=231&pps=2&productId=560627&ptype=product&skuId=560624,"1,2,3,4,5,6",0,"3,4",,,,,,
522,Kay Beauty Contour Stick,https://www.nykaa.com/kay-beauty-contour-stick/p/654428?categoryId=4140&pps=3&productId=654428&ptype=product&skuId=654425,"1,2,3,4,5,6",0,"3,4",,,,,,
523,Maybelline New York Fit me Loose Finishing Powder,https://www.nykaa.com/maybelline-new-york-fit-me-loose-finishing-powder/p/344587?categoryId=229&pps=2&productId=344587&ptype=product&skuId=344583,"1,2,3,4,5,6",0,"3,4",,,,,,
524,Maybelline New York Fit Me Blush,https://www.nykaa.com/maybelline-new-york-fit-me-blush/p/391981?categoryId=235&pps=2&productId=391981&ptype=product&skuId=681195,"1,2,3,4,5,6",0,"3,4",,,,,,
525,Makeup Revolution Bronzer Reloaded,https://www.nykaa.com/makeup-revolution-bronzer-reloaded/p/465897?categoryId=236&pps=3&productId=465897&ptype=product&skuId=465894,"1,2,3,4,5,6",0,"3,4",,,,,,
526,Nykaa SKINgenius BB Cream SPF30,https://www.nykaa.com/nykaa-skingenius-bb-cream-spf30/p/347365?categoryId=232&pps=1&productId=347365&ptype=product&skuId=347363,"1,2,3,4,5",0,"3,4",,,,,,
527,SUGAR Face Fwd Highlighter Stick,https://www.nykaa.com/sugar-face-fwd-highlighter-stick/p/671439?categoryId=237&pps=2&productId=671439&ptype=product&skuId=671438,"1,2,3,4,5",0,"3,4",,,,,,
528,Huda Beauty Resting Boss Face Setting Spray,https://www.nykaa.com/huda-beauty-resting-boss-face-setting-spray/p/692796?ptype=product&productId=692796&skuId=692796&categoryId=6761&pps=1,"1,2,3,4,5",0,"3,4",,,,,,
529,Nykaa Skin Soft Premium Cotton Pads,https://www.nykaa.com/nykaa-skin-soft-premium-cotton-pads/p/888934?ptype=product&productId=888934&skuId=888934&categoryId=239&pps=4,"1,2,3,4,5",0,"3,4",,,,,,
530,NYX Professional Makeup Pigments,https://www.nykaa.com/nyx-professional-makeup-pigments/p/178578?ptype=product&productId=178578&skuId=178578&categoryId=3024&pps=3,"1,2,3,4,5",0,"3,4",,,,,,
